Artist,Track Name,URL,Play Count
Mainstreet,"212 - song and lyrics by Chefin, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/3QGxgNaqaFSpORp2OVLXHR,172184421
Mainstreet,"Pouca Idade - song and lyrics by Pedrin, Mainstreet, jess beats | Spotify",https://open.spotify.com/intl-pt/track/6CBdQXFI9nPUTVf51cWWxO,4791039
Mainstreet,"Nós É Isso - song and lyrics by Orochi, Kizzy, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/6jJiQk7l8SGVW2dfuG0IH2,6190560
Mainstreet,"Polo Preta - song and lyrics by PL Quest, Borges, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/2EQe3IsJqNfS8WACLeZnaY,3306297
Mainstreet,"Pura Elegância - song and lyrics by Bielzin, Tz da Coronel, Mainstreet, jess beats | Spotify",https://open.spotify.com/intl-pt/track/6aqEqwMX0bnXO4pgEfXcPi,4763195
Mainstreet,"Festa na Mainstreet - song and lyrics by Shenlong, BIN, Mainstreet, Kizzy | Spotify",https://open.spotify.com/intl-pt/track/7xY5NUCid0WymfaXBZGhpW,4358831
Mainstreet,"Sem Spoiler - song and lyrics by Beny Free, Mainstreet, Pedrin, jess beats | Spotify",https://open.spotify.com/intl-pt/track/0m5U5BkdjyDs0Fppkxvt2U,349470
Mainstreet,"Puro Recalcado - song and lyrics by Mc Rodson, Mainstreet, jess beats | Spotify",https://open.spotify.com/intl-pt/track/2VgNXyQcrsSyQdT4YyuFCu,712317
Mainstreet,"Reconstruir - song and lyrics by DEGE, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/7kOxU71fB54lrzu2GaZiNr,280693
Mainstreet,"Proibidão 2021 - song and lyrics by Borges, Bielzin, Mainstreet, Chris Beats Zn, Flacko, Mc Rodson | Spotify",https://open.spotify.com/intl-pt/track/4sD1WFRLLoNMxgDHaTkF0I,9828965
Mainstreet,"Rolex - song and lyrics by BIN, PL Quest, Mainstreet, OIK | Spotify",https://open.spotify.com/intl-pt/track/5WSELUpi4GjDx3nRolKvSy,23587107
Mainstreet,"Rocket - song and lyrics by Pedrin, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/1IgyrKsjlZFo4EsQJtIbsa,1711401
Mainstreet,"Iluminado - song and lyrics by Bielzin, L7NNON, Mainstreet, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/06XgmjLenw60Y0VkCoxu8O,5004042
Mainstreet,"Deus É Bom - song and lyrics by Beny Free, PL Quest, Mainstreet, Ajaxx | Spotify",https://open.spotify.com/intl-pt/track/6EPTq7EQn8jrUPo3UoS61C,1412670
Mainstreet,"Vida Louca - song and lyrics by Mc Poze do Rodo, Neo Beats, Mainstreet | Spotify",https://open.spotify.com/intl-pt/track/7IG7laqVpcvIIULrwWP5SA,185402048
